SaleID,SaleDate,TicketNo,StockCode,ProductGroup,OutletID,CardID,Order Quantity,Revenue,CreateTimestamp,UpdateTimestamp,Month,WeekNo
22423,01-Sep-17,86406,DAB007,G,9,4,3,12,11/08/2022 15:08,11/08/2022 15:08,September,35
22896,01-Oct-17,86664,DAB007,G,1,2,3,12,11/08/2022 15:08,11/08/2022 15:08,October,40
24515,01-Mar-18,88619,DAB007,G,1,3,3,12,11/08/2022 15:08,11/08/2022 15:08,March,9
24611,01-Mar-18,88628,DAB007,G,2,4,3,12,11/08/2022 15:08,11/08/2022 15:08,March,9
24838,01-Mar-18,88650,DAB007,G,9,4,3,12,11/08/2022 15:08,11/08/2022 15:08,March,9
25305,01-Feb-17,84085,DAB007,G,6,3,3,12,11/08/2022 15:08,11/08/2022 15:08,February,5
25910,01-Mar-17,84325,DAB007,G,4,4,3,12,11/08/2022 15:08,11/08/2022 15:08,March,9
25930,01-Mar-17,84327,DAB007,G,8,2,3,12,11/08/2022 15:08,11/08/2022 15:08,March,9
25990,01-Mar-17,84331,DAB007,G,1,3,3,12,11/08/2022 15:08,11/08/2022 15:08,March,9
26147,01-Mar-17,84350,DAB007,G,1,2,3,12,11/08/2022 15:08,11/08/2022 15:08,March,9
26623,01-Apr-17,84603,DAB007,G,8,3,3,12,11/08/2022 15:08,11/08/2022 15:08,April,13
26761,01-Apr-17,84611,DAB007,G,10,3,3,12,11/08/2022 15:08,11/08/2022 15:08,April,13
26810,01-Apr-17,84616,DAB007,G,5,2,3,12,11/08/2022 15:08,11/08/2022 15:08,April,13
27381,01-May-17,84941,DAB007,G,6,4,3,12,11/08/2022 15:08,11/08/2022 15:08,May,18
27990,01-Jan-18,87856,DAB007,G,5,2,3,12,11/08/2022 15:08,11/08/2022 15:08,January,1
28711,01-May-18,89485,DAB007,G,8,3,3,12,11/08/2022 15:08,11/08/2022 15:08,May,18
28831,01-May-18,89498,DAB007,G,6,1,3,12,11/08/2022 15:08,11/08/2022 15:08,May,18
28849,01-May-18,89499,DAB007,G,5,4,3,12,11/08/2022 15:08,11/08/2022 15:08,May,18
29429,01-Feb-18,88227,DAB007,G,1,1,3,12,11/08/2022 15:08,11/08/2022 15:08,February,5
29468,01-Feb-18,88230,DAB007,G,2,3,3,12,11/08/2022 15:08,11/08/2022 15:08,February,5
29630,01-Feb-18,88248,DAB007,G,6,1,3,12,11/08/2022 15:08,11/08/2022 15:08,February,5
30323,01-Dec-17,87382,DAB007,G,2,4,3,12,11/08/2022 15:08,11/08/2022 15:08,December,48
30504,01-Dec-17,87399,DAB007,G,4,4,3,12,11/08/2022 15:08,11/08/2022 15:08,December,48
30567,01-Dec-17,87409,DAB007,G,10,3,3,12,11/08/2022 15:08,11/08/2022 15:08,December,48
30721,01-Dec-17,87428,DAB007,G,5,2,3,12,11/08/2022 15:08,11/08/2022 15:08,December,48
37346,01-Nov-16,83225,DAB007,G,6,4,3,12,11/08/2022 15:08,11/08/2022 15:08,November,45
37544,01-Dec-16,83427,DAB007,G,4,3,3,12,11/08/2022 15:08,11/08/2022 15:08,December,49
37633,01-Dec-16,83434,DAB007,G,8,4,3,12,11/08/2022 15:08,11/08/2022 15:08,December,49
37770,01-Dec-16,83443,DAB007,G,4,1,3,12,11/08/2022 15:08,11/08/2022 15:08,December,49
37904,01-Dec-16,83456,DAB007,G,6,2,3,12,11/08/2022 15:08,11/08/2022 15:08,December,49
39061,01-Apr-18,89015,DAB007,G,6,4,3,12,11/08/2022 15:08,11/08/2022 15:08,April,14
40149,01-May-18,89427,DAB007,G,5,3,3,12,11/08/2022 15:08,11/08/2022 15:08,May,18
897,01-Nov-16,83161,DAB003,G,10,4,3,11,11/08/2022 15:08,11/08/2022 15:08,November,45
1291,01-Nov-16,83193,DAB003,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,November,45
1523,01-Oct-17,86714,DAB003,G,10,2,3,11,11/08/2022 15:08,11/08/2022 15:08,October,40
2275,01-Nov-17,87036,DAB003,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
2474,01-Nov-17,87055,DAB003,G,9,2,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
3109,01-Nov-16,83151,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,November,45
9326,01-Jul-16,82194,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,July,27
9557,01-Jul-16,82221,DAB003,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,July,27
9917,01-Aug-17,85936,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
9968,01-Aug-17,85940,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
10011,01-Aug-17,85946,DAB003,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
10997,01-Sep-17,86326,DAB003,G,6,4,3,11,11/08/2022 15:08,11/08/2022 15:08,September,35
11158,01-Sep-17,86343,DAB003,G,4,1,3,11,11/08/2022 15:08,11/08/2022 15:08,September,35
11842,01-Nov-17,87056,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
11953,01-Nov-17,87070,DAB003,G,1,1,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
13205,01-May-18,89512,DAB003,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
13303,01-May-18,89522,DAB003,G,6,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
16456,01-Feb-17,84027,DAB003,G,8,1,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
16544,01-Feb-17,84035,DAB003,G,10,4,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
16632,01-Feb-17,84045,DAB003,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
16756,01-Feb-17,84052,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
19532,01-Jul-17,85549,DAB003,G,2,4,3,11,11/08/2022 15:08,11/08/2022 15:08,July,26
20740,01-Nov-17,87079,DAB003,G,8,3,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
20782,01-Nov-17,87085,DAB003,G,4,2,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
22412,01-Sep-17,86406,DAB003,G,9,4,3,11,11/08/2022 15:08,11/08/2022 15:08,September,35
22504,01-Sep-17,86414,DAB003,G,10,1,3,11,11/08/2022 15:08,11/08/2022 15:08,September,35
22813,01-Oct-17,86657,DAB003,G,8,1,3,11,11/08/2022 15:08,11/08/2022 15:08,October,40
24425,01-Mar-18,88605,DAB003,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
24585,01-Mar-18,88625,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
24717,01-Mar-18,88638,DAB003,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
24772,01-Mar-18,88642,DAB003,G,4,1,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
25890,01-Mar-17,84324,DAB003,G,6,2,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
26682,01-Apr-17,84605,DAB003,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,April,13
26785,01-Apr-17,84615,DAB003,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,April,13
27329,01-May-17,84937,DAB003,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
27401,01-May-17,84941,DAB003,G,6,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
27612,01-Jan-18,87816,DAB003,G,4,2,3,11,11/08/2022 15:08,11/08/2022 15:08,January,1
27708,01-Jan-18,87831,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,January,1
27726,01-Jan-18,87832,DAB003,G,1,2,3,11,11/08/2022 15:08,11/08/2022 15:08,January,1
27917,01-Jan-18,87850,DAB003,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,January,1
28054,01-Jan-18,87861,DAB003,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,January,1
28080,01-Jan-18,87867,DAB003,G,4,1,3,11,11/08/2022 15:08,11/08/2022 15:08,January,1
28177,01-Aug-16,82424,DAB003,G,10,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,32
28420,01-May-18,89445,DAB003,G,9,2,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
28564,01-May-18,89466,DAB003,G,8,2,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
28619,01-May-18,89473,DAB003,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
28739,01-May-18,89490,DAB003,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
30145,01-Dec-17,87357,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
30178,01-Dec-17,87360,DAB003,G,6,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
30238,01-Dec-17,87367,DAB003,G,2,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
30494,01-Dec-17,87399,DAB003,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
30591,01-Dec-17,87413,DAB003,G,5,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
30852,01-Dec-17,87443,DAB003,G,10,1,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
33936,01-Aug-17,85920,DAB003,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
34003,01-Aug-17,85924,DAB003,G,10,1,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
37287,01-Nov-16,83219,DAB003,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,November,45
37347,01-Nov-16,83225,DAB003,G,6,4,3,11,11/08/2022 15:08,11/08/2022 15:08,November,45
37563,01-Dec-16,83427,DAB003,G,4,3,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
37658,01-Dec-16,83434,DAB003,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
37915,01-Dec-16,83456,DAB003,G,6,2,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
37949,01-Dec-16,83457,DAB003,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
38238,01-Dec-16,83482,DAB003,G,1,2,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
38856,01-Apr-18,88998,DAB003,G,8,1,3,11,11/08/2022 15:08,11/08/2022 15:08,April,14
39448,01-Apr-18,89061,DAB003,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,April,14
39773,01-May-18,89392,DAB003,G,10,3,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
39911,01-May-18,89409,DAB003,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
40147,01-May-18,89427,DAB003,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
1395,01-Oct-17,86706,DAB004,G,10,3,3,11,11/08/2022 15:08,11/08/2022 15:08,October,40
1838,01-Nov-17,86993,DAB004,G,8,2,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
1998,01-Nov-17,87009,DAB004,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
2092,01-Nov-17,87015,DAB004,G,4,3,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
2150,01-Nov-17,87022,DAB004,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
2166,01-Nov-17,87024,DAB004,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
2205,01-Nov-17,87026,DAB004,G,2,4,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
2495,01-Oct-16,82919,DAB004,G,8,3,3,11,11/08/2022 15:08,11/08/2022 15:08,October,40
3065,01-Nov-16,83148,DAB004,G,10,2,3,11,11/08/2022 15:08,11/08/2022 15:08,November,45
5980,01-Jun-17,85234,DAB004,G,4,1,3,11,11/08/2022 15:08,11/08/2022 15:08,June,22
6457,01-Jul-17,85502,DAB004,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,July,26
9332,01-Jul-16,82194,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,July,27
9491,01-Jul-16,82212,DAB004,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,July,27
9537,01-Jul-16,82217,DAB004,G,10,1,3,11,11/08/2022 15:08,11/08/2022 15:08,July,27
9554,01-Jul-16,82220,DAB004,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,July,27
10026,01-Aug-17,85946,DAB004,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
10240,01-Aug-17,85965,DAB004,G,8,3,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
10516,01-Aug-17,85994,DAB004,G,6,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
11148,01-Sep-17,86343,DAB004,G,4,1,3,11,11/08/2022 15:08,11/08/2022 15:08,September,35
11902,01-Nov-17,87068,DAB004,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
12490,01-May-17,84864,DAB004,G,10,3,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
12769,01-May-17,84885,DAB004,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
12810,01-May-17,84890,DAB004,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
12821,01-May-17,84891,DAB004,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
12978,01-May-17,84898,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
12990,01-May-17,84900,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
13090,01-Feb-18,88277,DAB004,G,9,4,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
13832,01-Jun-18,89913,DAB004,G,2,4,3,11,11/08/2022 15:08,11/08/2022 15:08,June,22
13885,01-Jun-18,89917,DAB004,G,8,3,3,11,11/08/2022 15:08,11/08/2022 15:08,June,22
14105,01-Jun-18,89937,DAB004,G,4,2,3,11,11/08/2022 15:08,11/08/2022 15:08,June,22
14378,01-Jun-18,89978,DAB004,G,5,4,3,11,11/08/2022 15:08,11/08/2022 15:08,June,22
14894,01-Aug-16,82480,DAB004,G,6,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,32
16018,01-Jan-17,83776,DAB004,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,January,1
16389,01-Feb-17,84019,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
16701,01-Feb-17,84048,DAB004,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
19125,01-Jul-17,85511,DAB004,G,8,1,3,11,11/08/2022 15:08,11/08/2022 15:08,July,26
19202,01-Jul-17,85518,DAB004,G,4,3,3,11,11/08/2022 15:08,11/08/2022 15:08,July,26
19289,01-Jul-17,85526,DAB004,G,4,2,3,11,11/08/2022 15:08,11/08/2022 15:08,July,26
19634,01-Jul-17,85559,DAB004,G,4,1,3,11,11/08/2022 15:08,11/08/2022 15:08,July,26
19853,01-Jul-17,85572,DAB004,G,5,4,3,11,11/08/2022 15:08,11/08/2022 15:08,July,26
20221,01-Aug-17,85876,DAB004,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
20368,01-Aug-17,85892,DAB004,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
20492,01-Aug-17,85898,DAB004,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
20547,01-Aug-17,85905,DAB004,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
22231,01-Sep-17,86382,DAB004,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,September,35
22830,01-Oct-17,86658,DAB004,G,9,2,3,11,11/08/2022 15:08,11/08/2022 15:08,October,40
24491,01-Mar-18,88617,DAB004,G,4,2,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
24532,01-Mar-18,88620,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
25396,01-Feb-17,84091,DAB004,G,6,4,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
25645,01-Mar-17,84297,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
25661,01-Mar-17,84300,DAB004,G,8,2,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
26183,01-Mar-17,84352,DAB004,G,10,1,3,11,11/08/2022 15:08,11/08/2022 15:08,March,9
27210,01-May-17,84927,DAB004,G,10,3,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
27336,01-May-17,84937,DAB004,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
28235,01-Aug-16,82428,DAB004,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,August,32
28382,01-Aug-16,82442,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,32
28509,01-May-18,89460,DAB004,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
28537,01-May-18,89461,DAB004,G,10,2,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
28576,01-May-18,89466,DAB004,G,8,2,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
28863,01-May-18,89499,DAB004,G,5,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
29189,01-Feb-18,88200,DAB004,G,10,2,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
29202,01-Feb-18,88202,DAB004,G,10,1,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
29288,01-Feb-18,88211,DAB004,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
29391,01-Feb-18,88223,DAB004,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
29431,01-Feb-18,88227,DAB004,G,1,1,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
29543,01-Feb-18,88238,DAB004,G,2,4,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
29787,01-Feb-18,88270,DAB004,G,1,4,3,11,11/08/2022 15:08,11/08/2022 15:08,February,5
29827,01-Nov-17,87110,DAB004,G,10,2,3,11,11/08/2022 15:08,11/08/2022 15:08,November,44
30060,01-Dec-17,87346,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
30135,01-Dec-17,87357,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
30321,01-Dec-17,87382,DAB004,G,2,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
30618,01-Dec-17,87414,DAB004,G,5,1,3,11,11/08/2022 15:08,11/08/2022 15:08,December,48
34035,01-Aug-17,85925,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,August,31
37130,01-Nov-16,83210,DAB004,G,10,3,3,11,11/08/2022 15:08,11/08/2022 15:08,November,45
37639,01-Dec-16,83434,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
37864,01-Dec-16,83453,DAB004,G,5,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
37906,01-Dec-16,83456,DAB004,G,6,2,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
37934,01-Dec-16,83457,DAB004,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,December,49
38781,01-Apr-18,88992,DAB004,G,5,2,3,11,11/08/2022 15:08,11/08/2022 15:08,April,14
38819,01-Apr-18,88994,DAB004,G,4,4,3,11,11/08/2022 15:08,11/08/2022 15:08,April,14
38876,01-Apr-18,88999,DAB004,G,8,4,3,11,11/08/2022 15:08,11/08/2022 15:08,April,14
38996,01-Apr-18,89008,DAB004,G,4,2,3,11,11/08/2022 15:08,11/08/2022 15:08,April,14
39208,01-Apr-18,89035,DAB004,G,1,2,3,11,11/08/2022 15:08,11/08/2022 15:08,April,14
39888,01-May-18,89406,DAB004,G,5,3,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
40049,01-May-18,89421,DAB004,G,2,4,3,11,11/08/2022 15:08,11/08/2022 15:08,May,18
321,01-Sep-18,92788,ICE002,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
358,01-Sep-18,92793,ICE004,D,6,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
2382,01-Nov-17,87046,ICE002,D,1,4,3,16,11/08/2022 15:08,11/08/2022 15:08,November,44
3916,01-Feb-19,102723,ICE002,D,10,1,3,16,11/08/2022 15:08,11/08/2022 15:08,February,5
4001,01-Feb-19,102764,ICE002,D,6,4,3,16,11/08/2022 15:08,11/08/2022 15:08,February,5
5600,01-Jun-17,85204,ICE002,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,June,22
6473,01-Jul-17,85504,CP0101,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,July,26
6793,01-Jul-18,90354,ICE002,D,8,1,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
6933,01-Jul-18,90385,ICE002,D,6,4,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
6994,01-Jul-18,90402,ICE002,D,4,1,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
6999,01-Jul-18,90402,ICE004,D,4,1,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
7033,01-Jul-18,90409,CP0101,D,10,2,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
7065,01-Jul-18,90415,ICE002,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
7131,01-Jul-18,90430,CP0101,D,2,4,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
7541,01-Aug-18,90986,ICE002,D,10,3,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
7569,01-Aug-18,90996,ICE002,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
7739,01-Aug-18,91038,ICE002,D,5,1,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
7899,01-Aug-18,91068,CP0101,D,10,1,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
8146,01-Aug-18,91131,CP0101,D,6,1,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
8159,01-Aug-18,91132,ICE002,D,8,3,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
9340,01-Jul-16,82194,ICE002,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
9400,01-Jul-16,82200,ICE002,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,July,27
10063,01-Aug-17,85953,ICE004,D,1,1,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
10107,01-Aug-17,85955,ICE002,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
10202,01-Aug-17,85962,CP0101,D,5,4,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
10436,01-Aug-17,85984,ICE002,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
10984,01-Sep-17,86325,CP0101,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
11147,01-Sep-17,86343,ICE002,D,4,1,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
11194,01-Sep-17,86350,CP0101,D,2,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
11507,01-Mar-19,104683,ICE002,D,9,4,3,16,11/08/2022 15:08,11/08/2022 15:08,March,9
11617,01-Mar-19,104732,ICE002,D,2,4,3,16,11/08/2022 15:08,11/08/2022 15:08,March,9
11863,01-Nov-17,87061,CP0101,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,November,44
13239,01-May-18,89514,ICE002,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,May,18
14453,01-Jun-18,89987,ICE002,D,1,4,3,16,11/08/2022 15:08,11/08/2022 15:08,June,22
15568,01-Sep-16,82723,ICE002,D,1,2,3,16,11/08/2022 15:08,11/08/2022 15:08,September,36
15794,01-Oct-16,82907,ICE002,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,October,40
15874,01-Oct-16,82912,CP0101,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,October,40
17151,01-Sep-18,92887,CP0101,D,10,1,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
17186,01-Sep-18,92894,CP0101,D,1,2,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
17319,01-Sep-18,92940,ICE004,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
18295,01-Oct-18,94634,CP0101,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,October,40
18362,01-Oct-18,94657,ICE002,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,October,40
18796,01-Sep-18,92799,ICE002,D,2,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
18803,01-Sep-18,92799,ICE004,D,2,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
18868,01-Sep-18,92821,ICE004,D,2,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
18869,01-Sep-18,92821,CP0101,D,2,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
18910,01-Sep-18,92830,ICE002,D,1,3,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
18914,01-Sep-18,92830,ICE004,D,1,3,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
19062,01-Sep-18,92871,CP0101,D,6,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
19112,01-Jul-17,85511,CP0101,D,8,1,3,16,11/08/2022 15:08,11/08/2022 15:08,July,26
19295,01-Jul-17,85526,ICE002,D,4,2,3,16,11/08/2022 15:08,11/08/2022 15:08,July,26
19517,01-Jul-17,85549,ICE002,D,2,4,3,16,11/08/2022 15:08,11/08/2022 15:08,July,26
19585,01-Jul-17,85557,ICE004,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,July,26
19669,01-Jul-17,85561,CP0101,D,4,2,3,16,11/08/2022 15:08,11/08/2022 15:08,July,26
19793,01-Jul-17,85568,ICE002,D,4,3,3,16,11/08/2022 15:08,11/08/2022 15:08,July,26
20154,01-Aug-17,85868,ICE002,D,8,2,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
20389,01-Aug-17,85892,CP0101,D,5,3,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
20391,01-Aug-17,85892,ICE002,D,5,3,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
20595,01-Aug-17,85909,ICE004,D,2,3,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
20610,01-Aug-17,85909,CP0101,D,2,3,3,16,11/08/2022 15:08,11/08/2022 15:08,August,31
21724,01-Jan-19,100625,ICE002,D,8,4,3,16,11/08/2022 15:08,11/08/2022 15:08,January,1
22088,01-Sep-17,86368,CP0101,D,4,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
22163,01-Sep-17,86375,CP0101,D,10,3,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
22203,01-Sep-17,86381,ICE004,D,5,4,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
22451,01-Sep-17,86409,ICE002,D,1,2,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
22456,01-Sep-17,86409,ICE004,D,1,2,3,16,11/08/2022 15:08,11/08/2022 15:08,September,35
23873,01-Dec-18,98335,CP0101,D,9,4,3,16,11/08/2022 15:08,11/08/2022 15:08,December,48
24632,01-Mar-18,88630,ICE002,D,5,2,3,16,11/08/2022 15:08,11/08/2022 15:08,March,9
24720,01-Mar-18,88638,ICE002,D,5,1,3,16,11/08/2022 15:08,11/08/2022 15:08,March,9
26164,01-Mar-17,84350,ICE002,D,1,2,3,16,11/08/2022 15:08,11/08/2022 15:08,March,9
